ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
